customer_id,total_revenue,avg_order_value,purchase_frequency,revenue_rank,cumulative_revenue,segment
1690,73,73.0,32,1298,116870,Loyal
2919,73,73.0,36,1298,116870,Loyal
3633,73,73.0,3,1298,116870,At-Risk
3682,73,73.0,33,1298,116870,Loyal
3463,73,73.0,34,1298,116870,Loyal
3070,73,73.0,17,1298,116870,Loyal
1671,73,73.0,20,1298,116870,Loyal
2540,73,73.0,24,1298,116870,Loyal
3590,73,73.0,38,1298,116870,Loyal
3828,73,73.0,47,1298,116870,Loyal
1185,73,73.0,19,1298,116870,Loyal
2432,73,73.0,27,1298,116870,Loyal
200,73,73.0,32,1298,116870,Loyal
254,73,73.0,15,1298,116870,Loyal
2146,73,73.0,32,1298,116870,Loyal
2028,73,73.0,50,1298,116870,Loyal
3299,73,73.0,6,1298,116870,Regular
2500,73,73.0,2,1298,116870,At-Risk
472,72,72.0,36,1349,120182,Loyal
1466,72,72.0,42,1349,120182,Loyal
321,72,72.0,28,1349,120182,Loyal
847,72,72.0,42,1349,120182,Loyal
81,72,72.0,24,1349,120182,Loyal
2526,72,72.0,20,1349,120182,Loyal
3435,72,72.0,6,1349,120182,Regular
1816,72,72.0,48,1349,120182,Loyal
1077,72,72.0,47,1349,120182,Loyal
2227,72,72.0,28,1349,120182,Loyal
1961,72,72.0,40,1349,120182,Loyal
122,72,72.0,11,1349,120182,Loyal
1590,72,72.0,48,1349,120182,Loyal
1608,72,72.0,43,1349,120182,Loyal
2455,72,72.0,33,1349,120182,Loyal
2471,72,72.0,29,1349,120182,Loyal
13,72,72.0,37,1349,120182,Loyal
3659,72,72.0,18,1349,120182,Loyal
2849,72,72.0,28,1349,120182,Loyal
2384,72,72.0,25,1349,120182,Loyal
1341,72,72.0,5,1349,120182,Regular
2822,72,72.0,37,1349,120182,Loyal
1475,72,72.0,6,1349,120182,Regular
2468,72,72.0,28,1349,120182,Loyal
1725,72,72.0,21,1349,120182,Loyal
2004,72,72.0,32,1349,120182,Loyal
1865,72,72.0,21,1349,120182,Loyal
2271,72,72.0,7,1349,120182,Regular
2915,72,72.0,1,1349,120182,At-Risk
2687,72,72.0,33,1349,120182,Loyal
2921,72,72.0,3,1349,120182,At-Risk
3803,72,72.0,1,1349,120182,At-Risk
3188,72,72.0,28,1349,120182,Loyal
1619,72,72.0,39,1349,120182,Loyal
3799,72,72.0,23,1349,120182,Loyal
3713,72,72.0,24,1349,120182,Loyal
1523,72,72.0,5,1349,120182,Regular
752,72,72.0,1,1349,120182,At-Risk
611,72,72.0,27,1349,120182,Loyal
1744,72,72.0,3,1349,120182,At-Risk
3409,72,72.0,11,1349,120182,Loyal
962,72,72.0,37,1349,120182,Loyal
1390,72,72.0,8,1349,120182,Regular
535,72,72.0,4,1349,120182,At-Risk
785,72,72.0,41,1349,120182,Loyal
617,72,72.0,38,1349,120182,Loyal
1088,71,71.0,7,1395,123945,Regular
2259,71,71.0,44,1395,123945,Loyal
3844,71,71.0,48,1395,123945,Loyal
3198,71,71.0,29,1395,123945,Loyal
3725,71,71.0,18,1395,123945,Loyal
3669,71,71.0,18,1395,123945,Loyal
2371,71,71.0,38,1395,123945,Loyal
686,71,71.0,32,1395,123945,Loyal
353,71,71.0,12,1395,123945,Loyal
3060,71,71.0,42,1395,123945,Loyal
3439,71,71.0,33,1395,123945,Loyal
2560,71,71.0,21,1395,123945,Loyal
1467,71,71.0,3,1395,123945,At-Risk
2666,71,71.0,4,1395,123945,At-Risk
2354,71,71.0,25,1395,123945,Loyal
2241,71,71.0,18,1395,123945,Loyal
1351,71,71.0,1,1395,123945,At-Risk
2304,71,71.0,31,1395,123945,Loyal
3018,71,71.0,24,1395,123945,Loyal
1075,71,71.0,45,1395,123945,Loyal
391,71,71.0,19,1395,123945,Loyal
1876,71,71.0,6,1395,123945,Regular
1905,71,71.0,46,1395,123945,Loyal
1581,71,71.0,30,1395,123945,Loyal
3598,71,71.0,18,1395,123945,Loyal
2853,71,71.0,30,1395,123945,Loyal
3807,71,71.0,41,1395,123945,Loyal
750,71,71.0,11,1395,123945,Loyal
2091,71,71.0,21,1395,123945,Loyal
1715,71,71.0,15,1395,123945,Loyal
759,71,71.0,39,1395,123945,Loyal
1918,71,71.0,35,1395,123945,Loyal
1809,71,71.0,7,1395,123945,Regular
2992,71,71.0,7,1395,123945,Regular
703,71,71.0,1,1395,123945,At-Risk
427,71,71.0,19,1395,123945,Loyal
1679,71,71.0,30,1395,123945,Loyal
1832,71,71.0,5,1395,123945,Regular
345,71,71.0,46,1395,123945,Loyal
3569,71,71.0,14,1395,123945,Loyal
1909,71,71.0,19,1395,123945,Loyal
953,71,71.0,28,1395,123945,Loyal
3424,71,71.0,21,1395,123945,Loyal
1024,71,71.0,29,1395,123945,Loyal
1472,71,71.0,48,1395,123945,Loyal
2379,71,71.0,37,1395,123945,Loyal
3455,71,71.0,15,1395,123945,Loyal
3643,71,71.0,5,1395,123945,Regular
2124,71,71.0,22,1395,123945,Loyal
3186,71,71.0,6,1395,123945,Regular
3227,71,71.0,38,1395,123945,Loyal
2730,71,71.0,32,1395,123945,Loyal
3402,71,71.0,39,1395,123945,Loyal
2655,70,70.0,4,1448,127025,At-Risk
2924,70,70.0,12,1448,127025,Loyal
1019,70,70.0,46,1448,127025,Loyal
2062,70,70.0,22,1448,127025,Loyal
3279,70,70.0,18,1448,127025,Loyal
2781,70,70.0,29,1448,127025,Loyal
715,70,70.0,40,1448,127025,Loyal
2694,70,70.0,46,1448,127025,Loyal
3012,70,70.0,18,1448,127025,Loyal
2014,70,70.0,25,1448,127025,Loyal
3309,70,70.0,29,1448,127025,Loyal
1701,70,70.0,36,1448,127025,Loyal
3001,70,70.0,7,1448,127025,Regular
3027,70,70.0,6,1448,127025,Regular
191,70,70.0,48,1448,127025,Loyal
2785,70,70.0,12,1448,127025,Loyal
1192,70,70.0,50,1448,127025,Loyal
1688,70,70.0,4,1448,127025,At-Risk
2545,70,70.0,39,1448,127025,Loyal
2741,70,70.0,34,1448,127025,Loyal
1750,70,70.0,36,1448,127025,Loyal
2036,70,70.0,43,1448,127025,Loyal
590,70,70.0,40,1448,127025,Loyal
3687,70,70.0,17,1448,127025,Loyal
1969,70,70.0,25,1448,127025,Loyal
1643,70,70.0,16,1448,127025,Loyal
326,70,70.0,38,1448,127025,Loyal
3575,70,70.0,39,1448,127025,Loyal
648,70,70.0,23,1448,127025,Loyal
624,70,70.0,48,1448,127025,Loyal
2722,70,70.0,17,1448,127025,Loyal
2958,70,70.0,2,1448,127025,At-Risk
70,70,70.0,5,1448,127025,Regular
3391,70,70.0,38,1448,127025,Loyal
3521,70,70.0,33,1448,127025,Loyal
899,70,70.0,19,1448,127025,Loyal
3145,70,70.0,12,1448,127025,Loyal
2039,70,70.0,35,1448,127025,Loyal
1264,70,70.0,1,1448,127025,At-Risk
2005,70,70.0,13,1448,127025,Loyal
3348,70,70.0,28,1448,127025,Loyal
2766,70,70.0,24,1448,127025,Loyal
1054,70,70.0,10,1448,127025,Regular
3055,70,70.0,34,1448,127025,Loyal
1223,69,69.0,27,1492,129371,Loyal
44,69,69.0,19,1492,129371,Loyal
3228,69,69.0,42,1492,129371,Loyal
2192,69,69.0,46,1492,129371,Loyal
896,69,69.0,33,1492,129371,Loyal
3282,69,69.0,41,1492,129371,Loyal
280,69,69.0,37,1492,129371,Loyal
867,69,69.0,11,1492,129371,Loyal
3757,69,69.0,42,1492,129371,Loyal
1222,69,69.0,3,1492,129371,At-Risk
598,69,69.0,19,1492,129371,Loyal
1697,69,69.0,7,1492,129371,Regular
1649,69,69.0,22,1492,129371,Loyal
37,69,69.0,44,1492,129371,Loyal
1334,69,69.0,9,1492,129371,Regular
3471,69,69.0,31,1492,129371,Loyal
381,69,69.0,19,1492,129371,Loyal
3889,69,69.0,14,1492,129371,Loyal
1716,69,69.0,30,1492,129371,Loyal
443,69,69.0,31,1492,129371,Loyal
3518,69,69.0,34,1492,129371,Loyal
3429,69,69.0,20,1492,129371,Loyal
1501,69,69.0,22,1492,129371,Loyal
741,69,69.0,22,1492,129371,Loyal
492,69,69.0,24,1492,129371,Loyal
1014,69,69.0,31,1492,129371,Loyal
272,69,69.0,42,1492,129371,Loyal
735,69,69.0,39,1492,129371,Loyal
1859,69,69.0,8,1492,129371,Regular
3109,69,69.0,7,1492,129371,Regular
2162,69,69.0,5,1492,129371,Regular
2419,69,69.0,47,1492,129371,Loyal
1366,69,69.0,18,1492,129371,Loyal
281,69,69.0,21,1492,129371,Loyal
2122,68,68.0,32,1526,133383,Loyal
2923,68,68.0,16,1526,133383,Loyal
2294,68,68.0,16,1526,133383,Loyal
772,68,68.0,34,1526,133383,Loyal
3264,68,68.0,31,1526,133383,Loyal
577,68,68.0,5,1526,133383,Regular
12,68,68.0,10,1526,133383,Regular
2701,68,68.0,36,1526,133383,Loyal
2680,68,68.0,7,1526,133383,Regular
2113,68,68.0,7,1526,133383,Regular
222,68,68.0,6,1526,133383,Regular
995,68,68.0,20,1526,133383,Loyal
2609,68,68.0,48,1526,133383,Loyal
654,68,68.0,45,1526,133383,Loyal
1613,68,68.0,26,1526,133383,Loyal
2045,68,68.0,17,1526,133383,Loyal
906,68,68.0,16,1526,133383,Loyal
2339,68,68.0,21,1526,133383,Loyal
3192,68,68.0,42,1526,133383,Loyal
2158,68,68.0,41,1526,133383,Loyal
1517,68,68.0,5,1526,133383,Regular
1360,68,68.0,26,1526,133383,Loyal
2131,68,68.0,33,1526,133383,Loyal
2206,68,68.0,27,1526,133383,Loyal
3316,68,68.0,4,1526,133383,At-Risk
834,68,68.0,11,1526,133383,Loyal
3647,68,68.0,39,1526,133383,Loyal
495,68,68.0,42,1526,133383,Loyal
1256,68,68.0,38,1526,133383,Loyal
691,68,68.0,45,1526,133383,Loyal
2020,68,68.0,23,1526,133383,Loyal
3850,68,68.0,36,1526,133383,Loyal
2311,68,68.0,15,1526,133383,Loyal
237,68,68.0,39,1526,133383,Loyal
62,68,68.0,21,1526,133383,Loyal
351,68,68.0,47,1526,133383,Loyal
1283,68,68.0,20,1526,133383,Loyal
1936,68,68.0,45,1526,133383,Loyal
1173,68,68.0,42,1526,133383,Loyal
2389,68,68.0,10,1526,133383,Regular
662,68,68.0,39,1526,133383,Loyal
1237,68,68.0,35,1526,133383,Loyal
488,68,68.0,22,1526,133383,Loyal
574,68,68.0,23,1526,133383,Loyal
2024,68,68.0,28,1526,133383,Loyal
3533,68,68.0,12,1526,133383,Loyal
158,68,68.0,1,1526,133383,At-Risk
3665,68,68.0,1,1526,133383,At-Risk
902,68,68.0,34,1526,133383,Loyal
1004,68,68.0,3,1526,133383,At-Risk
1187,68,68.0,27,1526,133383,Loyal
3134,68,68.0,29,1526,133383,Loyal
632,68,68.0,27,1526,133383,Loyal
2976,68,68.0,48,1526,133383,Loyal
3236,68,68.0,18,1526,133383,Loyal
1292,68,68.0,23,1526,133383,Loyal
3416,68,68.0,15,1526,133383,Loyal
1277,68,68.0,37,1526,133383,Loyal
2555,68,68.0,49,1526,133383,Loyal
1959,67,67.0,47,1585,136800,Loyal
1483,67,67.0,43,1585,136800,Loyal
516,67,67.0,7,1585,136800,Regular
3657,67,67.0,18,1585,136800,Loyal
108,67,67.0,46,1585,136800,Loyal
1700,67,67.0,34,1585,136800,Loyal
3211,67,67.0,43,1585,136800,Loyal
3287,67,67.0,4,1585,136800,At-Risk
1398,67,67.0,33,1585,136800,Loyal
103,67,67.0,35,1585,136800,Loyal
2920,67,67.0,31,1585,136800,Loyal
2031,67,67.0,38,1585,136800,Loyal
319,67,67.0,10,1585,136800,Regular
3482,67,67.0,41,1585,136800,Loyal
3045,67,67.0,10,1585,136800,Regular
444,67,67.0,24,1585,136800,Loyal
696,67,67.0,15,1585,136800,Loyal
2219,67,67.0,20,1585,136800,Loyal
2956,67,67.0,46,1585,136800,Loyal
972,67,67.0,15,1585,136800,Loyal
1934,67,67.0,28,1585,136800,Loyal
164,67,67.0,8,1585,136800,Regular
3529,67,67.0,33,1585,136800,Loyal
1113,67,67.0,32,1585,136800,Loyal
3649,67,67.0,45,1585,136800,Loyal
969,67,67.0,48,1585,136800,Loyal
1807,67,67.0,24,1585,136800,Loyal
3574,67,67.0,27,1585,136800,Loyal
1124,67,67.0,38,1585,136800,Loyal
3619,67,67.0,47,1585,136800,Loyal
173,67,67.0,42,1585,136800,Loyal
1315,67,67.0,49,1585,136800,Loyal
130,67,67.0,49,1585,136800,Loyal
1695,67,67.0,20,1585,136800,Loyal
2358,67,67.0,40,1585,136800,Loyal
2901,67,67.0,23,1585,136800,Loyal
3318,67,67.0,30,1585,136800,Loyal
2453,67,67.0,45,1585,136800,Loyal
1854,67,67.0,11,1585,136800,Loyal
3230,67,67.0,24,1585,136800,Loyal
2816,67,67.0,40,1585,136800,Loyal
2280,67,67.0,35,1585,136800,Loyal
2347,67,67.0,46,1585,136800,Loyal
33,67,67.0,37,1585,136800,Loyal
3358,67,67.0,37,1585,136800,Loyal
99,67,67.0,20,1585,136800,Loyal
1371,67,67.0,41,1585,136800,Loyal
915,67,67.0,27,1585,136800,Loyal
399,67,67.0,25,1585,136800,Loyal
2830,67,67.0,47,1585,136800,Loyal
1258,67,67.0,31,1585,136800,Loyal
2235,66,66.0,26,1636,140034,Loyal
1025,66,66.0,18,1636,140034,Loyal
3698,66,66.0,39,1636,140034,Loyal
2249,66,66.0,19,1636,140034,Loyal
409,66,66.0,36,1636,140034,Loyal
1659,66,66.0,47,1636,140034,Loyal
476,66,66.0,18,1636,140034,Loyal
599,66,66.0,30,1636,140034,Loyal
2780,66,66.0,14,1636,140034,Loyal
674,66,66.0,27,1636,140034,Loyal
2433,66,66.0,43,1636,140034,Loyal
2223,66,66.0,30,1636,140034,Loyal
871,66,66.0,6,1636,140034,Regular
3702,66,66.0,36,1636,140034,Loyal
3135,66,66.0,47,1636,140034,Loyal
1521,66,66.0,39,1636,140034,Loyal
3382,66,66.0,27,1636,140034,Loyal
3638,66,66.0,32,1636,140034,Loyal
3784,66,66.0,17,1636,140034,Loyal
1158,66,66.0,11,1636,140034,Loyal
1358,66,66.0,20,1636,140034,Loyal
3164,66,66.0,36,1636,140034,Loyal
3117,66,66.0,1,1636,140034,At-Risk
2751,66,66.0,26,1636,140034,Loyal
3354,66,66.0,19,1636,140034,Loyal
3580,66,66.0,19,1636,140034,Loyal
1995,66,66.0,24,1636,140034,Loyal
3553,66,66.0,3,1636,140034,At-Risk
1149,66,66.0,10,1636,140034,Regular
2367,66,66.0,32,1636,140034,Loyal
3472,66,66.0,31,1636,140034,Loyal
3672,66,66.0,20,1636,140034,Loyal
2917,66,66.0,13,1636,140034,Loyal
971,66,66.0,4,1636,140034,At-Risk
248,66,66.0,14,1636,140034,Loyal
2144,66,66.0,48,1636,140034,Loyal
1503,66,66.0,20,1636,140034,Loyal
1112,66,66.0,4,1636,140034,At-Risk
2073,66,66.0,22,1636,140034,Loyal
3520,66,66.0,14,1636,140034,Loyal
2243,66,66.0,5,1636,140034,Regular
2591,66,66.0,35,1636,140034,Loyal
1535,66,66.0,26,1636,140034,Loyal
2381,66,66.0,36,1636,140034,Loyal
2745,66,66.0,40,1636,140034,Loyal
705,66,66.0,18,1636,140034,Loyal
745,66,66.0,42,1636,140034,Loyal
3542,66,66.0,22,1636,140034,Loyal
401,66,66.0,14,1636,140034,Loyal
3703,65,65.0,36,1685,142764,Loyal
1331,65,65.0,20,1685,142764,Loyal
2003,65,65.0,19,1685,142764,Loyal
2683,65,65.0,5,1685,142764,Regular
3706,65,65.0,2,1685,142764,At-Risk
784,65,65.0,38,1685,142764,Loyal
3013,65,65.0,16,1685,142764,Loyal
875,65,65.0,10,1685,142764,Regular
3006,65,65.0,5,1685,142764,Regular
3890,65,65.0,49,1685,142764,Loyal
1130,65,65.0,46,1685,142764,Loyal
2447,65,65.0,7,1685,142764,Regular
2224,65,65.0,5,1685,142764,Regular
3675,65,65.0,41,1685,142764,Loyal
3789,65,65.0,27,1685,142764,Loyal
3015,65,65.0,38,1685,142764,Loyal
3404,65,65.0,1,1685,142764,At-Risk
165,65,65.0,5,1685,142764,Regular
1119,65,65.0,11,1685,142764,Loyal
3212,65,65.0,12,1685,142764,Loyal
461,65,65.0,27,1685,142764,Loyal
2445,65,65.0,15,1685,142764,Loyal
1377,65,65.0,24,1685,142764,Loyal
1539,65,65.0,22,1685,142764,Loyal
514,65,65.0,45,1685,142764,Loyal
3821,65,65.0,34,1685,142764,Loyal
394,65,65.0,6,1685,142764,Regular
113,65,65.0,28,1685,142764,Loyal
3508,65,65.0,33,1685,142764,Loyal
396,65,65.0,2,1685,142764,At-Risk
2615,65,65.0,36,1685,142764,Loyal
3493,65,65.0,48,1685,142764,Loyal
3367,65,65.0,47,1685,142764,Loyal
2974,65,65.0,3,1685,142764,At-Risk
3224,65,65.0,36,1685,142764,Loyal
2818,65,65.0,6,1685,142764,Regular
562,65,65.0,25,1685,142764,Loyal
2340,65,65.0,24,1685,142764,Loyal
1640,65,65.0,50,1685,142764,Loyal
134,65,65.0,25,1685,142764,Loyal
878,65,65.0,45,1685,142764,Loyal
3778,65,65.0,9,1685,142764,Regular
148,64,64.0,31,1727,146156,Loyal
1618,64,64.0,50,1727,146156,Loyal
3089,64,64.0,35,1727,146156,Loyal
3425,64,64.0,23,1727,146156,Loyal
918,64,64.0,11,1727,146156,Loyal
3152,64,64.0,47,1727,146156,Loyal
1051,64,64.0,19,1727,146156,Loyal
1372,64,64.0,42,1727,146156,Loyal
1873,64,64.0,24,1727,146156,Loyal
1260,64,64.0,45,1727,146156,Loyal
3328,64,64.0,2,1727,146156,At-Risk
2753,64,64.0,30,1727,146156,Loyal
1777,64,64.0,10,1727,146156,Regular
3886,64,64.0,39,1727,146156,Loyal
1295,64,64.0,21,1727,146156,Loyal
206,64,64.0,25,1727,146156,Loyal
3861,64,64.0,44,1727,146156,Loyal
363,64,64.0,1,1727,146156,At-Risk
1380,64,64.0,38,1727,146156,Loyal
429,64,64.0,2,1727,146156,At-Risk
2391,64,64.0,24,1727,146156,Loyal
1435,64,64.0,21,1727,146156,Loyal
545,64,64.0,30,1727,146156,Loyal
3894,64,64.0,29,1727,146156,Loyal
1186,64,64.0,29,1727,146156,Loyal
1166,64,64.0,21,1727,146156,Loyal
1861,64,64.0,4,1727,146156,At-Risk
1057,64,64.0,42,1727,146156,Loyal
1386,64,64.0,1,1727,146156,At-Risk
3099,64,64.0,50,1727,146156,Loyal
2993,64,64.0,25,1727,146156,Loyal
3036,64,64.0,18,1727,146156,Loyal
549,64,64.0,41,1727,146156,Loyal
3052,64,64.0,49,1727,146156,Loyal
2226,64,64.0,18,1727,146156,Loyal
1667,64,64.0,47,1727,146156,Loyal
216,64,64.0,24,1727,146156,Loyal
2672,64,64.0,41,1727,146156,Loyal
893,64,64.0,43,1727,146156,Loyal
1221,64,64.0,36,1727,146156,Loyal
334,64,64.0,15,1727,146156,Loyal
2233,64,64.0,14,1727,146156,Loyal
354,64,64.0,35,1727,146156,Loyal
58,64,64.0,17,1727,146156,Loyal
1629,64,64.0,7,1727,146156,Regular
2049,64,64.0,35,1727,146156,Loyal
2,64,64.0,2,1727,146156,At-Risk
2348,64,64.0,46,1727,146156,Loyal
2925,64,64.0,37,1727,146156,Loyal
2362,64,64.0,30,1727,146156,Loyal
2900,64,64.0,22,1727,146156,Loyal
3870,64,64.0,28,1727,146156,Loyal
963,64,64.0,26,1727,146156,Loyal
471,63,63.0,6,1780,149558,Regular
623,63,63.0,44,1780,149558,Loyal
1650,63,63.0,3,1780,149558,At-Risk
2096,63,63.0,1,1780,149558,At-Risk
3441,63,63.0,2,1780,149558,At-Risk
2513,63,63.0,20,1780,149558,Loyal
1745,63,63.0,23,1780,149558,Loyal
3445,63,63.0,12,1780,149558,Loyal
497,63,63.0,31,1780,149558,Loyal
2331,63,63.0,47,1780,149558,Loyal
1925,63,63.0,42,1780,149558,Loyal
601,63,63.0,25,1780,149558,Loyal
2791,63,63.0,24,1780,149558,Loyal
2549,63,63.0,34,1780,149558,Loyal
2037,63,63.0,46,1780,149558,Loyal
2306,63,63.0,47,1780,149558,Loyal
2466,63,63.0,20,1780,149558,Loyal
2575,63,63.0,26,1780,149558,Loyal
1218,63,63.0,12,1780,149558,Loyal
3539,63,63.0,21,1780,149558,Loyal
944,63,63.0,13,1780,149558,Loyal
2824,63,63.0,47,1780,149558,Loyal
3097,63,63.0,20,1780,149558,Loyal
1530,63,63.0,48,1780,149558,Loyal
1904,63,63.0,37,1780,149558,Loyal
3074,63,63.0,7,1780,149558,Regular
1330,63,63.0,50,1780,149558,Loyal
698,63,63.0,40,1780,149558,Loyal
1305,63,63.0,18,1780,149558,Loyal
3776,63,63.0,45,1780,149558,Loyal
1923,63,63.0,9,1780,149558,Regular
1368,63,63.0,25,1780,149558,Loyal
2689,63,63.0,18,1780,149558,Loyal
1570,63,63.0,29,1780,149558,Loyal
3288,63,63.0,38,1780,149558,Loyal
2948,63,63.0,50,1780,149558,Loyal
2943,63,63.0,37,1780,149558,Loyal
3094,63,63.0,17,1780,149558,Loyal
2285,63,63.0,20,1780,149558,Loyal
2327,63,63.0,38,1780,149558,Loyal
2061,63,63.0,23,1780,149558,Loyal
487,63,63.0,37,1780,149558,Loyal
1474,63,63.0,20,1780,149558,Loyal
1813,63,63.0,18,1780,149558,Loyal
832,63,63.0,47,1780,149558,Loyal
506,63,63.0,9,1780,149558,Regular
3880,63,63.0,6,1780,149558,Regular
2063,63,63.0,15,1780,149558,Loyal
964,63,63.0,14,1780,149558,Loyal
716,63,63.0,37,1780,149558,Loyal
927,63,63.0,11,1780,149558,Loyal
991,63,63.0,24,1780,149558,Loyal
2182,63,63.0,32,1780,149558,Loyal
2376,63,63.0,18,1780,149558,Loyal
2563,62,62.0,27,1834,152534,Loyal
2393,62,62.0,36,1834,152534,Loyal
2748,62,62.0,21,1834,152534,Loyal
3387,62,62.0,36,1834,152534,Loyal
1210,62,62.0,16,1834,152534,Loyal
1866,62,62.0,12,1834,152534,Loyal
2809,62,62.0,45,1834,152534,Loyal
1324,62,62.0,15,1834,152534,Loyal
22,62,62.0,22,1834,152534,Loyal
493,62,62.0,11,1834,152534,Loyal
2616,62,62.0,6,1834,152534,Regular
1008,62,62.0,2,1834,152534,At-Risk
1878,62,62.0,3,1834,152534,At-Risk
1616,62,62.0,45,1834,152534,Loyal
1062,62,62.0,12,1834,152534,Loyal
2196,62,62.0,2,1834,152534,At-Risk
1171,62,62.0,33,1834,152534,Loyal
94,62,62.0,46,1834,152534,Loyal
983,62,62.0,37,1834,152534,Loyal
1087,62,62.0,27,1834,152534,Loyal
1806,62,62.0,46,1834,152534,Loyal
563,62,62.0,40,1834,152534,Loyal
1263,62,62.0,44,1834,152534,Loyal
1108,62,62.0,26,1834,152534,Loyal
2826,62,62.0,28,1834,152534,Loyal
2777,62,62.0,6,1834,152534,Regular
1123,62,62.0,12,1834,152534,Loyal
2718,62,62.0,19,1834,152534,Loyal
721,62,62.0,19,1834,152534,Loyal
1814,62,62.0,24,1834,152534,Loyal
829,62,62.0,27,1834,152534,Loyal
2561,62,62.0,17,1834,152534,Loyal
2970,62,62.0,20,1834,152534,Loyal
1780,62,62.0,41,1834,152534,Loyal
289,62,62.0,34,1834,152534,Loyal
3438,62,62.0,50,1834,152534,Loyal
678,62,62.0,41,1834,152534,Loyal
786,62,62.0,37,1834,152534,Loyal
2530,62,62.0,48,1834,152534,Loyal
515,62,62.0,47,1834,152534,Loyal
2221,62,62.0,47,1834,152534,Loyal
379,62,62.0,23,1834,152534,Loyal
3732,62,62.0,45,1834,152534,Loyal
3503,62,62.0,26,1834,152534,Loyal
815,62,62.0,8,1834,152534,Regular
1674,62,62.0,49,1834,152534,Loyal
551,62,62.0,12,1834,152534,Loyal
3712,62,62.0,33,1834,152534,Loyal
1896,61,61.0,3,1882,154547,At-Risk
3403,61,61.0,11,1882,154547,Loyal
973,61,61.0,33,1882,154547,Loyal
882,61,61.0,18,1882,154547,Loyal
182,61,61.0,4,1882,154547,At-Risk
3856,61,61.0,36,1882,154547,Loyal
1855,61,61.0,49,1882,154547,Loyal
1357,61,61.0,34,1882,154547,Loyal
2755,61,61.0,21,1882,154547,Loyal
1739,61,61.0,37,1882,154547,Loyal
1692,61,61.0,4,1882,154547,At-Risk
1293,61,61.0,42,1882,154547,Loyal
850,61,61.0,24,1882,154547,Loyal
217,61,61.0,21,1882,154547,Loyal
1737,61,61.0,43,1882,154547,Loyal
1111,61,61.0,31,1882,154547,Loyal
3389,61,61.0,21,1882,154547,Loyal
2881,61,61.0,43,1882,154547,Loyal
3760,61,61.0,30,1882,154547,Loyal
1484,61,61.0,12,1882,154547,Loyal
2592,61,61.0,40,1882,154547,Loyal
1408,61,61.0,11,1882,154547,Loyal
726,61,61.0,33,1882,154547,Loyal
201,61,61.0,29,1882,154547,Loyal
1373,61,61.0,44,1882,154547,Loyal
3483,61,61.0,35,1882,154547,Loyal
3289,61,61.0,19,1882,154547,Loyal
1202,61,61.0,46,1882,154547,Loyal
1090,61,61.0,33,1882,154547,Loyal
282,61,61.0,22,1882,154547,Loyal
3363,61,61.0,48,1882,154547,Loyal
3705,61,61.0,36,1882,154547,Loyal
1476,61,61.0,24,1882,154547,Loyal
858,60,60.0,50,1915,157487,Loyal
853,60,60.0,23,1915,157487,Loyal
3008,60,60.0,31,1915,157487,Loyal
3026,60,60.0,7,1915,157487,Regular
1296,60,60.0,50,1915,157487,Loyal
3270,60,60.0,25,1915,157487,Loyal
3421,60,60.0,35,1915,157487,Loyal
1247,60,60.0,27,1915,157487,Loyal
2054,60,60.0,16,1915,157487,Loyal
777,60,60.0,8,1915,157487,Regular
3774,60,60.0,41,1915,157487,Loyal
1434,60,60.0,45,1915,157487,Loyal
2383,60,60.0,44,1915,157487,Loyal
40,60,60.0,18,1915,157487,Loyal
3399,60,60.0,44,1915,157487,Loyal
923,60,60.0,13,1915,157487,Loyal
2477,60,60.0,28,1915,157487,Loyal
3683,60,60.0,46,1915,157487,Loyal
1002,60,60.0,4,1915,157487,At-Risk
2365,60,60.0,4,1915,157487,At-Risk
1827,60,60.0,44,1915,157487,Loyal
3254,60,60.0,8,1915,157487,Regular
3779,60,60.0,30,1915,157487,Loyal
2164,60,60.0,44,1915,157487,Loyal
677,60,60.0,38,1915,157487,Loyal
3304,60,60.0,4,1915,157487,At-Risk
3454,60,60.0,48,1915,157487,Loyal
166,60,60.0,7,1915,157487,Regular
635,60,60.0,46,1915,157487,Loyal
3651,60,60.0,3,1915,157487,At-Risk
589,60,60.0,9,1915,157487,Regular
1333,60,60.0,16,1915,157487,Loyal
2452,60,60.0,27,1915,157487,Loyal
895,60,60.0,3,1915,157487,At-Risk
2125,60,60.0,22,1915,157487,Loyal
558,60,60.0,31,1915,157487,Loyal
1937,60,60.0,44,1915,157487,Loyal
712,60,60.0,13,1915,157487,Loyal
3722,60,60.0,10,1915,157487,Regular
2550,60,60.0,11,1915,157487,Loyal
534,60,60.0,17,1915,157487,Loyal
304,60,60.0,49,1915,157487,Loyal
3849,60,60.0,39,1915,157487,Loyal
2642,60,60.0,20,1915,157487,Loyal
2792,60,60.0,14,1915,157487,Loyal
3295,60,60.0,15,1915,157487,Loyal
1862,60,60.0,19,1915,157487,Loyal
1424,60,60.0,12,1915,157487,Loyal
3050,60,60.0,41,1915,157487,Loyal
1522,59,59.0,50,1964,160319,Loyal
2525,59,59.0,23,1964,160319,Loyal
3062,59,59.0,20,1964,160319,Loyal
2625,59,59.0,19,1964,160319,Loyal
3359,59,59.0,26,1964,160319,Loyal
2754,59,59.0,48,1964,160319,Loyal
346,59,59.0,27,1964,160319,Loyal
3132,59,59.0,11,1964,160319,Loyal
1207,59,59.0,16,1964,160319,Loyal
